City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,2021-01-06,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,2021-01-07,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,2021-01-08,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,2021-01-09,301,165.55,325.08,249.83,343.14,3.16,285.95
Delhi,2021-01-10,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2021-01-11,243,133.65,262.44,201.69,277.02,2.55,230.85
Delhi,2021-01-12,293,161.15,316.44,243.19,334.02,3.08,278.35
Delhi,2021-01-13,354,194.7,382.32,293.82,403.56,3.72,336.3
Delhi,2021-01-14,429,235.95,463.32,356.07,489.06,4.5,407.55
Delhi,2021-01-15,460,253.0,496.8,381.8,524.4,4.83,437.0
Delhi,2021-01-16,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,2021-01-17,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,2021-01-18,372,204.6,401.76,308.76,424.08,3.91,353.4
Delhi,2021-01-19,404,222.2,436.32,335.32,460.56,4.24,383.8
Delhi,2021-01-20,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,2021-01-21,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,2021-01-22,364,200.2,393.12,302.12,414.96,3.82,345.8
Delhi,2021-01-23,326,179.3,352.08,270.58,371.64,3.42,309.7
Delhi,2021-01-24,363,199.65,392.04,301.29,413.82,3.81,344.85
Delhi,2021-01-25,323,177.65,348.84,268.09,368.22,3.39,306.85
Delhi,2021-01-26,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2021-01-27,318,174.9,343.44,263.94,362.52,3.34,302.1
Delhi,2021-01-28,357,196.35,385.56,296.31,406.98,3.75,339.15
Delhi,2021-01-29,387,212.85,417.96,321.21,441.18,4.06,367.65
Delhi,2021-01-30,309,169.95,333.72,256.47,352.26,3.24,293.55
Delhi,2021-01-31,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2021-02-01,352,193.6,380.16,292.16,401.28,3.7,334.4
Delhi,2021-02-02,364,200.2,393.12,302.12,414.96,3.82,345.8
Delhi,2021-02-03,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2021-02-04,316,173.8,341.28,262.28,360.24,3.32,300.2
Delhi,2021-02-05,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,2021-02-06,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2021-02-07,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,2021-02-08,303,166.65,327.24,251.49,345.42,3.18,287.85
Delhi,2021-02-09,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,2021-02-10,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,2021-02-11,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2021-02-12,341,187.55,368.28,283.03,388.74,3.58,323.95
Delhi,2021-02-13,334,183.7,360.72,277.22,380.76,3.51,317.3
Delhi,2021-02-14,351,193.05,379.08,291.33,400.14,3.69,333.45
Delhi,2021-02-15,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,2021-02-16,327,179.85,353.16,271.41,372.78,3.43,310.65
Delhi,2021-02-17,324,178.2,349.92,268.92,369.36,3.4,307.8
Delhi,2021-02-18,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,2021-02-19,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,2021-02-20,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,2021-02-21,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,2021-02-22,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,2021-02-23,250,137.5,270.0,207.5,285.0,2.63,237.5
Delhi,2021-02-24,278,152.9,300.24,230.74,316.92,2.92,264.1
Delhi,2021-02-25,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,2021-02-26,229,125.95,247.32,190.07,261.06,2.4,217.55
Delhi,2021-02-27,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,2021-02-28,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,2021-03-01,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,2021-03-02,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2021-03-03,188,103.4,203.04,156.04,214.32,1.97,178.6
Delhi,2021-03-04,278,152.9,300.24,230.74,316.92,2.92,264.1
Delhi,2021-03-05,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,2021-03-06,204,112.2,220.32,169.32,232.56,2.14,193.8
Delhi,2021-03-07,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2021-03-08,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,2021-03-09,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,2021-03-10,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2021-03-11,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,2021-03-12,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,2021-03-13,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,2021-03-14,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,2021-03-15,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,2021-03-16,258,141.9,278.64,214.14,294.12,2.71,245.1
Delhi,2021-03-17,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,2021-03-18,315,173.25,340.2,261.45,359.1,3.31,299.25
Delhi,2021-03-19,279,153.45,301.32,231.57,318.06,2.93,265.05
Delhi,2021-03-20,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,2021-03-21,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2021-03-22,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,2021-03-23,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,2021-03-24,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2021-03-25,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,2021-03-26,150,82.5,162.0,124.5,171.0,1.58,142.5
Delhi,2021-03-27,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2021-03-28,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,2021-03-29,225,123.75,243.0,186.75,256.5,2.36,213.75
Delhi,2021-03-30,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,2021-03-31,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,2021-04-01,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,2021-04-02,176,96.8,190.08,146.08,200.64,1.85,167.2
Delhi,2021-04-03,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,2021-04-04,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2021-04-05,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,2021-04-06,279,153.45,301.32,231.57,318.06,2.93,265.05
Delhi,2021-04-07,250,137.5,270.0,207.5,285.0,2.63,237.5
Delhi,2021-04-08,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,2021-04-09,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,2021-04-10,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,2021-04-11,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,2021-04-12,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,2021-04-13,231,127.05,249.48,191.73,263.34,2.43,219.45
Delhi,2021-04-14,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2021-04-15,220,121.0,237.6,182.6,250.8,2.31,209.0
Delhi,2021-04-16,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,2021-04-17,128,70.4,138.24,106.24,145.92,1.34,121.6
Delhi,2021-04-18,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,2021-04-19,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,2021-04-20,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,2021-04-21,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2021-04-22,140,77.0,151.2,116.2,159.6,1.47,133.0
Delhi,2021-04-23,126,69.3,136.08,104.58,143.64,1.32,119.7
Delhi,2021-04-24,125,68.75,135.0,103.75,142.5,1.31,118.75
Delhi,2021-04-25,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,2021-04-26,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,2021-04-27,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,2021-04-28,312,171.6,336.96,258.96,355.68,3.28,296.4
Delhi,2021-04-29,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,2021-04-30,287,157.85,309.96,238.21,327.18,3.01,272.65
Delhi,2021-05-01,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,2021-05-02,174,95.7,187.92,144.42,198.36,1.83,165.3
Delhi,2021-05-03,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2021-05-04,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2021-05-05,175,96.25,189.0,145.25,199.5,1.84,166.25
Delhi,2021-05-06,156,85.8,168.48,129.48,177.84,1.64,148.2
Delhi,2021-05-07,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,2021-05-08,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2021-05-09,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,2021-05-10,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,2021-05-11,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,2021-05-12,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2021-05-13,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2021-05-14,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,2021-05-15,140,77.0,151.2,116.2,159.6,1.47,133.0
Delhi,2021-05-16,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,2021-05-17,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,2021-05-18,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,2021-05-19,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,2021-05-20,58,31.9,62.64,48.14,66.12,0.61,55.1
Delhi,2021-05-21,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,2021-05-22,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,2021-05-23,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,2021-05-24,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,2021-05-25,140,77.0,151.2,116.2,159.6,1.47,133.0
Delhi,2021-05-26,149,81.95,160.92,123.67,169.86,1.56,141.55
Delhi,2021-05-27,150,82.5,162.0,124.5,171.0,1.58,142.5
Delhi,2021-05-28,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,2021-05-29,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,2021-05-30,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2021-05-31,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,2021-06-01,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2021-06-02,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,2021-06-03,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,2021-06-04,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,2021-06-05,124,68.2,133.92,102.92,141.36,1.3,117.8
Delhi,2021-06-06,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2021-06-07,180,99.0,194.4,149.4,205.2,1.89,171.0
Delhi,2021-06-08,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,2021-06-09,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,2021-06-10,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,2021-06-11,145,79.75,156.6,120.35,165.3,1.52,137.75
Delhi,2021-06-12,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,2021-06-13,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2021-06-14,124,68.2,133.92,102.92,141.36,1.3,117.8
Delhi,2021-06-15,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,2021-06-16,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2021-06-17,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,2021-06-18,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2021-06-19,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,2021-06-20,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,2021-06-21,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,2021-06-22,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,2021-06-23,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,2021-06-24,146,80.3,157.68,121.18,166.44,1.53,138.7
Delhi,2021-06-25,163,89.65,176.04,135.29,185.82,1.71,154.85
Delhi,2021-06-26,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,2021-06-27,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,2021-06-28,161,88.55,173.88,133.63,183.54,1.69,152.95
Delhi,2021-06-29,195,107.25,210.6,161.85,222.3,2.05,185.25
Delhi,2021-06-30,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,2021-07-01,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,2021-07-02,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,2021-07-03,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,2021-07-04,140,77.0,151.2,116.2,159.6,1.47,133.0
Delhi,2021-07-05,149,81.95,160.92,123.67,169.86,1.56,141.55
Delhi,2021-07-06,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2021-07-07,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,2021-07-08,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2021-07-09,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,2021-07-10,97,53.35,104.76,80.51,110.58,1.02,92.15
Delhi,2021-07-11,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,2021-07-12,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2021-07-13,80,44.0,86.4,66.4,91.2,0.84,76.0
Delhi,2021-07-14,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2021-07-15,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2021-07-16,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,2021-07-17,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,2021-07-18,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,2021-07-19,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,2021-07-20,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2021-07-21,74,40.7,79.92,61.42,84.36,0.78,70.3
Delhi,2021-07-22,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2021-07-23,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,2021-07-24,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,2021-07-25,107,58.85,115.56,88.81,121.98,1.12,101.65
Delhi,2021-07-26,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,2021-07-27,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,2021-07-28,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,2021-07-29,63,34.65,68.04,52.29,71.82,0.66,59.85
Delhi,2021-07-30,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,2021-07-31,57,31.35,61.56,47.31,64.98,0.6,54.15
Delhi,2021-08-01,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2021-08-02,95,52.25,102.6,78.85,108.3,1.0,90.25
Delhi,2021-08-03,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,2021-08-04,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-08-05,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,2021-08-06,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,2021-08-07,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2021-08-08,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,2021-08-09,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2021-08-10,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,2021-08-11,122,67.1,131.76,101.26,139.08,1.28,115.9
Delhi,2021-08-12,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2021-08-13,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,2021-08-14,116,63.8,125.28,96.28,132.24,1.22,110.2
Delhi,2021-08-15,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2021-08-16,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,2021-08-17,150,82.5,162.0,124.5,171.0,1.58,142.5
Delhi,2021-08-18,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,2021-08-19,167,91.85,180.36,138.61,190.38,1.75,158.65
Delhi,2021-08-20,111,61.05,119.88,92.13,126.54,1.17,105.45
Delhi,2021-08-21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-08-22,59,32.45,63.72,48.97,67.26,0.62,56.05
Delhi,2021-08-23,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,2021-08-24,100,55.0,108.0,83.0,114.0,1.05,95.0
Delhi,2021-08-25,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2021-08-26,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2021-08-27,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,2021-08-28,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,2021-08-29,119,65.45,128.52,98.77,135.66,1.25,113.05
Delhi,2021-08-30,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2021-08-31,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,2021-09-01,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,2021-09-02,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,2021-09-03,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,2021-09-04,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,2021-09-05,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,2021-09-06,122,67.1,131.76,101.26,139.08,1.28,115.9
Delhi,2021-09-07,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,2021-09-08,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,2021-09-09,75,41.25,81.0,62.25,85.5,0.79,71.25
Delhi,2021-09-10,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,2021-09-11,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,2021-09-12,60,33.0,64.8,49.8,68.4,0.63,57.0
Delhi,2021-09-13,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,2021-09-14,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-09-15,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,2021-09-16,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,2021-09-17,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,2021-09-18,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-09-19,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,2021-09-20,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,2021-09-21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,2021-09-22,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-09-23,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,2021-09-24,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,2021-09-25,80,44.0,86.4,66.4,91.2,0.84,76.0
Delhi,2021-09-26,75,41.25,81.0,62.25,85.5,0.79,71.25
Delhi,2021-09-27,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,2021-09-28,120,66.0,129.6,99.6,136.8,1.26,114.0
Delhi,2021-09-29,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2021-09-30,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,2021-10-01,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,2021-10-02,125,68.75,135.0,103.75,142.5,1.31,118.75
Delhi,2021-10-03,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,2021-10-04,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,2021-10-05,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2021-10-06,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,2021-10-07,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,2021-10-08,167,91.85,180.36,138.61,190.38,1.75,158.65
Delhi,2021-10-09,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2021-10-10,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,2021-10-11,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,2021-10-12,179,98.45,193.32,148.57,204.06,1.88,170.05
Delhi,2021-10-13,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,2021-10-14,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,2021-10-15,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,2021-10-16,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,2021-10-17,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,2021-10-18,46,25.3,49.68,38.18,52.44,0.48,43.7
Delhi,2021-10-19,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,2021-10-20,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,2021-10-21,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,2021-10-22,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,2021-10-23,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,2021-10-24,160,88.0,172.8,132.8,182.4,1.68,152.0
Delhi,2021-10-25,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,2021-10-26,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,2021-10-27,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,2021-10-28,268,147.4,289.44,222.44,305.52,2.81,254.6
Delhi,2021-10-29,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,2021-10-30,268,147.4,289.44,222.44,305.52,2.81,254.6
Delhi,2021-10-31,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2021-11-01,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,2021-11-02,303,166.65,327.24,251.49,345.42,3.18,287.85
Delhi,2021-11-03,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,2021-11-04,382,210.1,412.56,317.06,435.48,4.01,362.9
Delhi,2021-11-05,462,254.1,498.96,383.46,526.68,4.85,438.9
Delhi,2021-11-06,437,240.35,471.96,362.71,498.18,4.59,415.15
Delhi,2021-11-07,428,235.4,462.24,355.24,487.92,4.49,406.6
Delhi,2021-11-08,390,214.5,421.2,323.7,444.6,4.1,370.5
Delhi,2021-11-09,404,222.2,436.32,335.32,460.56,4.24,383.8
Delhi,2021-11-10,372,204.6,401.76,308.76,424.08,3.91,353.4
Delhi,2021-11-11,411,226.05,443.88,341.13,468.54,4.32,390.45
Delhi,2021-11-12,471,259.05,508.68,390.93,536.94,4.95,447.45
Delhi,2021-11-13,437,240.35,471.96,362.71,498.18,4.59,415.15
Delhi,2021-11-14,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,2021-11-15,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,2021-11-16,403,221.65,435.24,334.49,459.42,4.23,382.85
Delhi,2021-11-17,375,206.25,405.0,311.25,427.5,3.94,356.25
Delhi,2021-11-18,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,2021-11-19,380,209.0,410.4,315.4,433.2,3.99,361.0
Delhi,2021-11-20,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,2021-11-21,349,191.95,376.92,289.67,397.86,3.66,331.55
Delhi,2021-11-22,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,2021-11-23,290,159.5,313.2,240.7,330.6,3.05,275.5
Delhi,2021-11-24,361,198.55,389.88,299.63,411.54,3.79,342.95
Delhi,2021-11-25,400,220.0,432.0,332.0,456.0,4.2,380.0
Delhi,2021-11-26,406,223.3,438.48,336.98,462.84,4.26,385.7
Delhi,2021-11-27,402,221.1,434.16,333.66,458.28,4.22,381.9
Delhi,2021-11-28,405,222.75,437.4,336.15,461.7,4.25,384.75
Delhi,2021-11-29,389,213.95,420.12,322.87,443.46,4.08,369.55
Delhi,2021-11-30,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,2021-12-01,370,203.5,399.6,307.1,421.8,3.89,351.5
Delhi,2021-12-02,429,235.95,463.32,356.07,489.06,4.5,407.55
Delhi,2021-12-03,346,190.3,373.68,287.18,394.44,3.63,328.7
Delhi,2021-12-04,362,199.1,390.96,300.46,412.68,3.8,343.9
Delhi,2021-12-05,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,2021-12-06,322,177.1,347.76,267.26,367.08,3.38,305.9
Delhi,2021-12-07,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,2021-12-08,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,2021-12-09,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,2021-12-10,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,2021-12-11,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,2021-12-12,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,2021-12-13,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,2021-12-14,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,2021-12-15,363,199.65,392.04,301.29,413.82,3.81,344.85
Delhi,2021-12-16,368,202.4,397.44,305.44,419.52,3.86,349.6
Delhi,2021-12-17,329,180.95,355.32,273.07,375.06,3.45,312.55
Delhi,2021-12-18,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,2021-12-19,271,149.05,292.68,224.93,308.94,2.85,257.45
Delhi,2021-12-20,332,182.6,358.56,275.56,378.48,3.49,315.4
Delhi,2021-12-21,402,221.1,434.16,333.66,458.28,4.22,381.9
Delhi,2021-12-22,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,2021-12-23,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,2021-12-24,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,2021-12-25,431,237.05,465.48,357.73,491.34,4.53,409.45
Delhi,2021-12-26,459,252.45,495.72,380.97,523.26,4.82,436.05
Delhi,2021-12-27,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,2021-12-28,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,2021-12-29,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,2021-12-30,286,157.3,308.88,237.38,326.04,3.0,271.7
Delhi,2021-12-31,321,176.55,346.68,266.43,365.94,3.37,304.95
Delhi,2023-01-01,259,142.45,279.72,214.97,295.26,2.72,246.05
Delhi,2023-01-02,357,196.35,385.56,296.31,406.98,3.75,339.15
Delhi,2023-01-03,385,211.75,415.8,319.55,438.9,4.04,365.75
Delhi,2023-01-04,343,188.65,370.44,284.69,391.02,3.6,325.85
Delhi,2023-01-05,340,187.0,367.2,282.2,387.6,3.57,323.0
Delhi,2023-01-06,400,220.0,432.0,332.0,456.0,4.2,380.0
Delhi,2023-01-07,377,207.35,407.16,312.91,429.78,3.96,358.15
